Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
1.0,56296.0,96686.0,49948.0,,,12.093,12.2,1.0,513727.0,96694.0,39689.0,2025.0,30892.0,instances/bms/100/power2.11,96686.0,100-04-ASP-order/bms3000/power2.11.lp.log.gz,74.0,1.0,1,9,9.0,8.0,12.3,97.0,opt,97329.0,0.1,,12.158,20.0,NaN,32353.0,5.0,7.0,4399.0,96686.0,10.0,96679.0,0.0,1.0,0.0,293.0
1.0,6347.0,37.0,3178.0,,,0.034,0.1,1.0,300.0,53.0,1612.0,2025.0,2434.0,instances/bms/100/progc,37.0,100-04-ASP-order/bms3000/progc.lp.log.gz,224.0,1.0,1,80,80.0,16.0,0.1,0.0,opt,8723.0,0.0,,0.036,20.0,NaN,1732.0,0.0,2.0,349.0,37.0,0.0,35.0,0.0,1.0,0.0,13.0
1.0,23733.0,4222.0,19044.0,,,0.238,0.3,1.0,21671.0,4229.0,14991.0,2025.0,11696.0,instances/bms/100/geo,4222.0,100-04-ASP-order/bms3000/geo.lp.log.gz,156.0,1.0,1,41,41.0,7.0,0.4,1.0,opt,39389.0,0.0,,0.249,20.0,NaN,12480.0,0.0,5.0,1679.0,4222.0,0.0,4217.0,0.0,1.0,0.0,23.0
1.0,4129.0,0.0,951.0,,,0.025,0.1,1.0,132.0,2.0,150.0,2025.0,1042.0,instances/bms/100/random.txt,0.0,100-04-ASP-order/bms3000/random.txt.lp.log.gz,133.0,1.0,1,99,99.0,2.0,0.2,0.0,opt,4719.0,0.0,,0.035,20.0,NaN,462.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,17900.0,15759079.0,14549.0,,,1553.016,1553.1,1.0,21445203.0,15759093.0,11502.0,2025.0,9227.0,instances/bms/100/quaternary-paper-folding.11,15759079.0,100-04-ASP-order/bms3000/quaternary-paper-folding.11.lp.log.gz,57.0,1.0,1,14,14.0,14.0,1561.6,12552.0,opt,29741.0,0.1,,1561.534,20.0,NaN,9432.0,220.0,7.0,1304.0,15759079.0,0.0,15759072.0,0.0,1.0,0.0,5706.0
1.0,34098.0,499433.0,29501.0,,,45.235,45.3,1.0,727115.0,499441.0,24096.0,2025.0,17949.0,instances/bms/100/thue-morse.11,499433.0,100-04-ASP-order/bms3000/thue-morse.11.lp.log.gz,39.0,1.0,1,8,8.0,8.0,45.5,261.0,opt,58399.0,0.0,,45.446,20.0,NaN,19400.0,35.0,1.0,2550.0,499433.0,0.0,499432.0,0.0,1.0,0.0,1422.0
1.0,5738.0,12340.0,2506.0,,,0.122,0.2,1.0,32339.0,12354.0,740.0,2025.0,2325.0,instances/bms/100/paper2,12340.0,100-04-ASP-order/bms3000/paper2.lp.log.gz,189.0,1.0,1,77,77.0,14.0,0.3,1.0,opt,7486.0,0.0,,0.134,20.0,NaN,1184.0,0.0,0.0,342.0,12340.0,27.0,12340.0,0.0,1.0,0.0,207.0
,29018.0,39905052.0,23933.0,7,*,3577.306,3577.4,1.0,53547987.0,39905058.0,19403.0,2025.0,14701.0,instances/bms/100/tribonacci.13,39905052.0,100-04-ASP-order/bms3000/tribonacci.13.lp.log.gz,,0.0,0,0,,7.0,3600.1,21323.0,unknown,48679.0,0.1,1.0,3600.0,21.0,NaN,15688.0,1104.0,5.0,2086.0,39905052.0,0.0,39905047.0,0.0,1.0,0.0,15585.0
1.0,34965.0,27378.0,29513.0,,,1.545,1.6,1.0,104553.0,27388.0,24112.0,2025.0,17956.0,instances/bms/100/kolakoski.17,27378.0,100-04-ASP-order/bms3000/kolakoski.17.lp.log.gz,70.0,1.0,1,10,10.0,10.0,1.6,19.0,opt,59276.0,0.0,,1.552,20.0,NaN,19408.0,11.0,6.0,2551.0,27378.0,0.0,27372.0,0.0,1.0,0.0,369.0
1.0,7921.0,57.0,4353.0,,,0.045,0.1,1.0,767.0,82.0,1149.0,2025.0,4082.0,instances/bms/100/pi.txt,57.0,100-04-ASP-order/bms3000/pi.txt.lp.log.gz,394.0,1.0,1,71,71.0,25.0,0.2,0.0,opt,10936.0,0.0,,0.056,20.0,NaN,2176.0,2.0,4.0,569.0,57.0,100.0,53.0,0.0,1.0,0.0,23.0
1.0,24221.0,15773.0,19505.0,,,0.621,0.7,1.0,28675.0,15783.0,15681.0,2025.0,12118.0,instances/bms/100/vtm.11,15773.0,100-04-ASP-order/bms3000/vtm.11.lp.log.gz,44.0,1.0,1,10,10.0,10.0,0.7,1.0,opt,40192.0,0.0,,0.625,20.0,NaN,12736.0,0.0,2.0,1717.0,15773.0,0.0,15771.0,0.0,1.0,0.0,382.0
1.0,5506.0,25.0,2295.0,,,0.03,0.1,1.0,267.0,38.0,1027.0,2025.0,1921.0,instances/bms/100/book2,25.0,100-04-ASP-order/bms3000/book2.lp.log.gz,157.0,1.0,1,83,83.0,13.0,0.1,0.0,opt,7147.0,0.0,,0.032,20.0,NaN,1254.0,1.0,5.0,278.0,25.0,0.0,20.0,0.0,1.0,0.0,15.0
