Acyc-Edges,Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Acyc,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
43760.0,,128767.0,24411227.0,147305.0,260,*,3580.587,3580.7,1.0,117591249.0,24411294.0,86954.0,2025.0,110552.0,instances/bms/500/geo,421779824.0,500-03-ASP-acyclicity/bms3000/geo.lp.log.gz,,0.0,0,0,,68.0,3600.1,38173.0,unknown,275395.0,0.3,1.0,3599.997,11.0,NaN,59333.0,43760.0,78.0,171.0,22380.0,24411227.0,259.0,24411056.0,397368597.0,1.0,0.0,54583.0
3840.0,1.0,14600.0,3.0,14917.0,,,0.074,0.1,1.0,3283.0,36.0,4884.0,2025.0,11099.0,instances/bms/500/random.txt,7.0,500-03-ASP-acyclicity/bms3000/random.txt.lp.log.gz,3309.0,1.0,1,468,468.0,33.0,0.3,0.0,opt,28517.0,0.0,,0.102,10.0,NaN,4840.0,3840.0,0.0,0.0,2420.0,3.0,311.0,3.0,4.0,1.0,0.0,7.0
62008.0,,173899.0,25388754.0,202356.0,12,*,3583.821,0.0,1.0,76155687.0,25388765.0,120324.0,2025.0,156519.0,instances/bms/500/quaternary-paper-folding.11,28439407.0,500-03-ASP-acyclicity/bms3000/quaternary-paper-folding.11.lp.log.gz,,0.0,0,0,,12.0,3600.2,32878.0,unknown,375316.0,0.0,1.0,3600.089,11.0,NaN,77839.0,62008.0,56.0,10.0,31504.0,25388754.0,439.0,25388744.0,3050653.0,1.0,0.0,46088.0
124500.0,,330088.0,11038125.0,389791.0,7,*,3584.256,3584.3,1.0,50921273.0,11038131.0,213850.0,2025.0,312749.0,instances/bms/500/thue-morse.11,12775934.0,500-03-ASP-acyclicity/bms3000/thue-morse.11.lp.log.gz,,0.0,0,0,,7.0,3600.1,26327.0,unknown,718909.0,0.1,1.0,3600.004,12.0,NaN,140290.0,124500.0,135.0,2.0,62750.0,11038125.0,470.0,11038123.0,1737809.0,1.0,0.0,33097.0
9894.0,1.0,29645.0,1509222.0,31649.0,,,53.215,53.3,1.0,2787042.0,1509331.0,13798.0,2025.0,26126.0,instances/bms/500/paper2,4032874.0,500-03-ASP-acyclicity/bms3000/paper2.lp.log.gz,2959.0,1.0,1,284,284.0,109.0,53.5,1249.0,opt,60366.0,0.1,,53.436,10.0,NaN,10864.0,9894.0,101.0,30.0,5447.0,1509222.0,375.0,1509192.0,2523652.0,1.0,0.0,4661.0
101788.0,,274307.0,8597550.0,321702.0,6,*,3512.189,3512.2,1.0,43060159.0,8597555.0,179870.0,2025.0,255969.0,instances/bms/500/tribonacci.13,23852569.0,500-03-ASP-acyclicity/bms3000/tribonacci.13.lp.log.gz,,0.0,0,0,,6.0,3600.1,17580.0,unknown,595046.0,8.3,1.0,3600.004,11.0,NaN,117625.0,101788.0,24.0,0.0,51394.0,8597550.0,463.0,8597550.0,15255019.0,1.0,0.0,77241.0
124508.0,,330962.0,6265059.0,389815.0,20,*,3581.732,3581.8,1.0,15239414.0,6265078.0,213875.0,2025.0,312769.0,instances/bms/500/kolakoski.17,161651793.0,500-03-ASP-acyclicity/bms3000/kolakoski.17.lp.log.gz,,0.0,0,0,,20.0,3600.1,3132.0,unknown,719807.0,0.1,1.0,3599.997,11.0,NaN,140298.0,124508.0,234.0,312.0,62754.0,6265059.0,470.0,6264747.0,155386734.0,1.0,0.0,17749.0
24838.0,1.0,81904.0,12543.0,90824.0,,,1.08,1.2,1.0,87948.0,12752.0,64563.0,2025.0,63594.0,instances/bms/500/pi.txt,54418.0,500-03-ASP-acyclicity/bms3000/pi.txt.lp.log.gz,587.0,1.0,1,211,211.0,209.0,1.2,17.0,opt,171885.0,0.1,,1.094,10.0,NaN,40647.0,24838.0,171.0,51.0,12919.0,12543.0,343.0,12492.0,41875.0,1.0,0.0,2144.0
82834.0,,226770.0,21660801.0,264688.0,10,*,3580.748,3580.8,1.0,70652247.0,21660810.0,151275.0,2025.0,208584.0,instances/bms/500/vtm.11,28535064.0,500-03-ASP-acyclicity/bms3000/vtm.11.lp.log.gz,,0.0,0,0,,10.0,3600.3,29408.0,unknown,490503.0,2.8,1.0,3600.185,11.0,NaN,98519.0,82834.0,53.0,2.0,41917.0,21660801.0,455.0,21660799.0,6874263.0,1.0,0.0,57597.0
13968.0,1.0,54556.0,25506.0,58259.0,,,1.352,1.4,1.0,88326.0,25639.0,46044.0,2025.0,36325.0,instances/bms/500/book2,89376.0,500-03-ASP-acyclicity/bms3000/book2.lp.log.gz,1565.0,1.0,1,273,273.0,133.0,1.4,62.0,opt,112129.0,0.0,,1.362,11.0,NaN,29656.0,13968.0,69.0,42.0,7484.0,25506.0,173.0,25464.0,63870.0,1.0,0.0,2273.0
