Answer,Atoms,Backjumps,Bodies,Bounds LB,Bounds UB,CPU Time,CPU time,Calls,Choices,Conflicts,Constraints,Date,Equivalences,Instance,Lemmas,Log,Model-Level,Models,Obj updates,Obj val,Optimization,Problems,Real time,Restarts,Result,Rules,Sys time,TIME LIMIT,Time,Uptime,Used memory,Variables,c   Binary,c   Bounded,c   Choice,c   Conflict,c   Count,c   Executed,c   Loop,c   Minimize,c   Other,c   Ternary
1.0,41889.0,2084201.0,446764.0,,,1008.243,1008.4,1.0,7420407.0,2084322.0,1600620.0,2025.0,27521.0,instances/bms/500/bib,2912943.0,500-01-ASP-closure/bms3000/bib.lp.log.gz,1435.0,1.0,1,275,275.0,121.0,1013.4,3242.0,opt,482493.0,0.2,,1013.266,17.0,NaN,409131.0,3532.0,2354.0,5711.0,2084201.0,370.0,2081847.0,828742.0,1.0,0.0,4715.0
,846865.0,4965.0,118974156.0,10,*,3551.357,3552.5,1.0,265974.0,4975.0,472041528.0,2025.0,603154.0,instances/bms/500/power2.11,110890.0,500-01-ASP-closure/bms3000/power2.11.lp.log.gz,,0.0,0,0,,11.0,3601.3,0.0,unknown,119699690.0,25.2,1.0,3600.007,19.0,NaN,118131338.0,0.0,0.0,120831.0,4965.0,500.0,4965.0,105925.0,1.0,0.0,18.0
,48449.0,2526192.0,660104.0,235,*,3587.031,3587.1,1.0,6834678.0,2526327.0,2423572.0,2025.0,32202.0,instances/bms/500/progc,5452288.0,500-01-ASP-closure/bms3000/progc.lp.log.gz,,0.0,0,0,,136.0,3600.1,2200.0,unknown,701445.0,0.3,1.0,3600.009,18.0,NaN,616287.0,3226.0,81.0,6645.0,2526192.0,407.0,2526111.0,2926096.0,1.0,0.0,4485.0
,158286.0,715159.0,8447997.0,260,*,3585.348,3585.4,1.0,21701812.0,715354.0,33087495.0,2025.0,110723.0,instances/bms/500/geo,1155536.0,500-01-ASP-closure/bms3000/geo.lp.log.gz,,0.0,0,0,,196.0,3600.1,1013.0,unknown,8583636.0,1.8,1.0,3600.002,18.0,NaN,8294309.0,1661.0,2224.0,22380.0,715159.0,311.0,712935.0,440377.0,1.0,0.0,2338.0
1.0,18940.0,2.0,53329.0,,,0.21,0.3,1.0,3310.0,35.0,133572.0,2025.0,11099.0,instances/bms/500/random.txt,243.0,500-01-ASP-closure/bms3000/random.txt.lp.log.gz,3337.0,1.0,1,468,468.0,33.0,0.3,0.0,opt,69349.0,0.0,,0.22,17.0,NaN,37492.0,0.0,0.0,2420.0,2.0,311.0,2.0,241.0,1.0,0.0,2.0
,221576.0,216898.0,7971521.0,11,*,3584.507,3584.6,1.0,981183.0,216909.0,30889452.0,2025.0,156519.0,instances/bms/500/quaternary-paper-folding.11,275503.0,500-01-ASP-closure/bms3000/quaternary-paper-folding.11.lp.log.gz,,0.0,0,0,,12.0,3600.4,381.0,unknown,8161093.0,1.6,1.0,3600.244,18.0,NaN,7753992.0,6.0,7.0,31504.0,216898.0,500.0,216891.0,58605.0,1.0,0.0,643.0
,440298.0,17842.0,31562251.0,6,*,3585.348,3585.7,1.0,109637.0,17848.0,124252500.0,2025.0,312749.0,instances/bms/500/thue-morse.11,65122.0,500-01-ASP-closure/bms3000/thue-morse.11.lp.log.gz,,0.0,0,0,,7.0,3600.4,26.0,unknown,31939299.0,5.6,1.0,3600.001,19.0,NaN,31126000.0,0.0,1.0,62750.0,17842.0,500.0,17841.0,47280.0,1.0,0.0,134.0
1.0,40027.0,215031.0,369734.0,,,248.634,248.8,1.0,1158891.0,215140.0,1301688.0,2025.0,26207.0,instances/bms/500/paper2,320433.0,500-01-ASP-closure/bms3000/paper2.lp.log.gz,1980.0,1.0,1,284,284.0,109.0,249.8,316.0,opt,403868.0,0.2,,249.685,16.0,NaN,334072.0,1550.0,407.0,5447.0,215031.0,375.0,214624.0,105402.0,1.0,0.0,2086.0
,361758.0,19429.0,24132911.0,5,*,3586.244,3586.4,1.0,176981.0,19434.0,94898532.0,2025.0,255969.0,instances/bms/500/tribonacci.13,100937.0,500-01-ASP-closure/bms3000/tribonacci.13.lp.log.gz,,0.0,0,0,,6.0,3600.2,50.0,unknown,24442775.0,4.4,1.0,3600.009,17.0,NaN,23776152.0,0.0,0.0,51394.0,19429.0,500.0,19429.0,81508.0,1.0,0.0,168.0
,441180.0,17925.0,31568271.0,20,*,3586.281,3587.1,1.0,318194.0,17945.0,124276452.0,2025.0,312769.0,instances/bms/500/kolakoski.17,112372.0,500-01-ASP-closure/bms3000/kolakoski.17.lp.log.gz,,0.0,0,0,,21.0,3601.3,10.0,unknown,31946197.0,11.7,1.0,3599.995,18.0,NaN,31131992.0,3.0,28.0,62754.0,17925.0,500.0,17897.0,94447.0,1.0,0.0,526.0
,92433.0,1564791.0,1361738.0,211,*,3584.878,3584.9,1.0,12560544.0,1565002.0,5045040.0,2025.0,63594.0,instances/bms/500/pi.txt,3681689.0,500-01-ASP-closure/bms3000/pi.txt.lp.log.gz,,0.0,0,0,,212.0,3600.1,2807.0,unknown,1440752.0,0.5,1.0,3600.021,17.0,NaN,1274304.0,10986.0,8119.0,12919.0,1564791.0,500.0,1556672.0,2116898.0,1.0,0.0,12198.0
,295419.0,93044.0,14097308.0,9,*,3578.176,3578.3,1.0,459350.0,93053.0,55059384.0,2025.0,208584.0,instances/bms/500/vtm.11,131907.0,500-01-ASP-closure/bms3000/vtm.11.lp.log.gz,,0.0,0,0,,10.0,3600.1,136.0,unknown,14350310.0,4.0,1.0,3600.007,18.0,NaN,13806888.0,7.0,10.0,41917.0,93044.0,500.0,93034.0,38863.0,1.0,0.0,345.0
,54300.0,1352936.0,745015.0,273,*,3584.867,0.0,1.0,8389937.0,1353068.0,2734705.0,2025.0,36397.0,instances/bms/500/book2,3636057.0,500-01-ASP-closure/bms3000/book2.lp.log.gz,,0.0,0,0,,133.0,3600.1,1888.0,unknown,791377.0,0.0,1.0,3600.0,18.0,NaN,695428.0,4205.0,2966.0,7484.0,1352936.0,425.0,1349970.0,2283121.0,1.0,0.0,5665.0
